ObservationType,Country,CountryCode,RowID,Continent,Region,Year,HappinessScore,PredictedHappinessScore,CountryRank,P_ControlOfCorruption,P_PoliticalStability,P_RuleOfLaw,P_VoiceAndAccountability,P_GovernmentEffectiveness,P_CorruptionPerceptionIndex,P_ElectoralDemocracyIndex,P_FreedomOfExpression,P_FreedomOfAssociation,P_PopulationPctWithSuffrage,P_CleanElectionsIndex,P_ElectedOfficialsIndex,S_TotalPopulation,S_PopulationAged14OrLess,S_PopulationAged15To64,S_PopulationAged65OrMore,S_NetMigration,S_UrbanPopulation,S_UrbanPopPctOfTotal,S_LaborParticipRateFemale,S_LaborForcePctFemale,S_AccessToCleanFuelsPctOfTotal,S_AccessToCleanFuelsPctOfRural,S_AccessToCleanFuelsPctOfUrban,S_AccessToElectricityPctOfTotal,S_AccessToElectricityPctOfRural,S_AccessToElectricityPctOfUrban,S_CompulsoryEducationYears,S_PrimaryEducationYears,S_SecondaryEducationYears,S_LowerSecEduPctOfTotal,S_UpperSecEduPctOfTotal,E_GDPPerCapitaConstant,E_GDPPerCapitaCurrent,E_GiniIndex,E_PovertyGap215PctOfPop,E_PovertyGap365PctOfPop,E_PovertyGap685PctOfPop,E_PovertyGap215Headcount,E_PovertyGap365Headcount,E_PovertyGap685Headcount,E_LaborTaxPctOfProfits,E_ProfitTaxPctOfProfits,E_TotalTaxPctOfProfits,E_ImportsPctOfGDP,E_ExportsPctOfGDP,E_ConsumerPriceInflation,E_FemaleUnemployment,E_MaleUnemployment,E_TotalUnemployment,E_TotalUnemploymentLocalEst,E_YouthUnemployment,E_YouthUnemploymentLocalEst,E_HealthExpenditurePctOfGDP,E_HealthExpenditurePerCapita,E_EducationExpenditurePctOfGDP,E_MilitaryExpenditurePctOfGDP,V_CO2EmissionsKgPerConstantGDP,V_CO2EmissionsKgPerGDP,V_CO2EmissionsKt,V_CO2PerCapita,V_AgriculturalLandPctOfTotal,V_ArableLandPctOfTotal,V_FertilizerUseKgPerHectare,V_ForestAreaPctOfTotal,V_TotalLandArea,H_TotalSuicideRate,H_FemaleSuicideRate,H_MaleSuicideRate,H_AirPollutionMeanExpPctOfPop,H_AirPollutionOverExpPctOfPop
Prediction,Belarus,BLR,Belarus_2023,Europe,Europe & Central Asia,2023,5.532494702180228,5.532494702180228,75,-0.33954874500614096,NA,-1.223080524487159,NA,-0.4804786046197478,NA,NA,NA,NA,NA,0.16546402172639318,NA,NA,1602646.6161002517,NA,NA,NA,NA,80.83599643677599,76.36921583725416,NA,99.4709511999099,NA,NA,100.95880047672108,NA,NA,10.732701535442175,NA,NA,NA,89.58120940695517,18075.98728469014,NA,24.11599920955814,NA,NA,NA,NA,NA,4.6773728606058285,40.51122647966258,NA,NA,58.99850317198434,64.88928196718189,-5.916867004940286,4.023550670346594,NA,NA,NA,NA,NA,NA,1264.7614365168847,5.063526211062708,NA,NA,NA,NA,5.779258794273119,39.80239246403289,NA,101.13490426633507,43.33360508806891,NA,19.337151995758177,NA,NA,14.95296469346249,NA
Prediction,Ecuador,ECU,Ecuador_2023,Americas,Latin America & Caribbean,2023,5.525586005210878,5.525586005210878,76,-0.5974025340642584,NA,-0.3023604123900441,NA,-0.3870257463568123,NA,NA,NA,NA,NA,0.7515583415008678,NA,NA,4598088.058822632,NA,NA,NA,NA,64.63424999999961,59.15276470594108,NA,94.53823529410147,NA,NA,100.07921879774085,NA,NA,13.823529411747586,NA,NA,NA,46.33535255803508,10118.314481168985,NA,47.39852941175923,NA,NA,NA,NA,NA,34.12308097069035,13.7,NA,NA,22.733491729570233,25.942668292904273,-0.2185877453921421,5.827058823528205,NA,NA,NA,NA,NA,NA,968.6121100226883,2.4141313451400492,NA,NA,NA,NA,1.706891930076381,19.806410729792333,NA,403.9505229811766,49.751601387455594,NA,6.869117647060193,NA,NA,19.488111239996215,NA
Prediction,Vietnam,VNM,Vietnam_2023,Asia,East Asia & Pacific,2023,5.523147442181903,5.523147442181903,77,-0.3282840770835378,NA,-0.006998331063755359,NA,0.30350622293917695,NA,NA,NA,NA,NA,0.5419791259323574,NA,NA,22483128.39705658,NA,NA,NA,NA,39.531617647062376,72.97030995902605,NA,101.07383515397669,NA,NA,99.61568869627081,NA,NA,10.352941176473905,NA,NA,NA,35.13409071294882,11974.646050997078,NA,36.53995292151558,NA,NA,NA,NA,NA,18.909935377014335,23.98390509845194,NA,NA,102.1348219786305,103.02094924799167,0.5102176101645455,2.4823529411878553,NA,NA,NA,NA,NA,NA,581.3926760840113,2.5550366878451314,NA,NA,NA,NA,4.26351840602365,40.635036307707196,NA,420.37295981729403,47.44286119494609,NA,7.318552021381038,NA,NA,19.319687754652477,NA
Prediction,Paraguay,PRY,Paraguay_2023,Americas,Latin America & Caribbean,2023,5.504168510913851,5.504168510913851,78,-1.124032897336292,NA,-0.5210881851462545,NA,-0.4911845986980552,NA,NA,NA,NA,NA,0.61108774009233,NA,NA,1985248.5794906616,NA,NA,NA,NA,63.03643538581764,63.858546613921135,NA,70.3170871098846,NA,NA,100.10718077801357,NA,NA,12.43810914074129,NA,NA,NA,43.71412403937575,13661.438345089555,NA,42.96273837847002,NA,NA,NA,NA,NA,21.742088763101492,18.6,NA,NA,35.8421502646961,35.14879630773794,7.611913306827773,10.525184078258462,NA,NA,NA,NA,NA,NA,1125.2207339619054,3.7379572307002036,NA,NA,NA,NA,1.2124406132438708,42.172846560035396,NA,145.8184037025785,38.768428233499435,NA,6.291068730492043,NA,NA,11.844612996004457,NA
Prediction,Kyrgyzstan,KGZ,Kyrgyzstan_2023,Asia,Europe & Central Asia,2023,5.481188451210659,5.481188451210659,79,-1.1631515459625916,NA,-1.0842720538275898,NA,-0.783996622352106,NA,NA,NA,NA,NA,0.3375801552924713,NA,NA,2483995.5000019073,NA,NA,NA,NA,37.78114936270504,46.44287951276419,NA,77.63823529408546,NA,NA,100.02394545611605,NA,NA,10.234899558068264,NA,NA,NA,51.28195504541509,5084.318292557262,NA,31.533823529432993,NA,NA,NA,NA,NA,65.13022592719062,21.01323529414367,NA,NA,53.36601643683389,32.12849568280217,10.822146621940192,5.025264404801419,NA,NA,NA,NA,NA,NA,236.4523099155631,6.74166294261704,NA,NA,NA,NA,1.226027397735379,53.7453819061584,NA,22.159440893556166,7.0559969951859784,NA,6.481374818242784,NA,NA,21.876020866184263,NA
Prediction,North Macedonia,MKD,North Macedonia_2023,Europe,Europe & Central Asia,2023,5.452270143032074,5.452270143032074,80,-0.5806933041349112,NA,-0.13229442242547407,NA,-0.07990087037296689,NA,NA,NA,NA,NA,0.7182897102920833,NA,NA,327795.9038461447,NA,NA,NA,NA,59.486789710288576,53.801871356203264,NA,80.55997839412157,NA,NA,99.94432602038069,NA,NA,11.974025974079268,NA,NA,NA,71.45719513721997,17328.92968428228,NA,32.18012457296936,NA,NA,NA,NA,NA,12.67559940071078,0.11198801198770525,NA,NA,92.97560636105482,76.4623387567699,9.287335262895795,9.894018481543753,NA,NA,NA,NA,NA,NA,1441.7732749339193,3.30014991760254,NA,NA,NA,NA,3.2740582883407114,48.76675316362525,NA,53.13944692525547,39.8390278806346,NA,9.619105894101267,NA,NA,28.561965054456778,NA
Prediction,Mongolia,MNG,Mongolia_2023,Asia,East Asia & Pacific,2023,5.442044562101361,5.442044562101361,81,-0.5455412935702952,NA,-0.18217228825847087,NA,-0.4022897718700733,NA,NA,NA,NA,NA,0.6310049688208892,NA,NA,1180188.3059272766,NA,NA,NA,NA,68.22670099459356,55.0898450623572,NA,54.91589866760478,NA,NA,106.5841313721321,NA,NA,12,NA,NA,NA,29.093682419043034,11919.462132200599,NA,33.31308384737349,NA,NA,NA,NA,NA,43.98813105840236,16.797104368568398,NA,NA,69.63063771129237,73.60918799694628,11.311083080159733,7.823117524851114,NA,NA,NA,NA,NA,NA,648.2817085852148,3.326575879837037,NA,NA,NA,NA,6.470335677440744,72.16240119978829,NA,37.5278798805557,9.100506434692875,NA,17.085953666679416,NA,NA,35.045238666643854,NA
Prediction,Turkmenistan,TKM,Turkmenistan_2023,Asia,Europe & Central Asia,2023,5.425227274099985,5.425227274099985,82,-1.537589647796267,NA,-1.5266497292996064,NA,-1.394693684989761,NA,NA,NA,NA,NA,0.09467217554959007,NA,NA,2060021.5494732857,NA,NA,NA,NA,54.00967606870472,51.613327840095735,NA,99.9,NA,NA,99.90999303731951,NA,NA,12.045617542618857,NA,NA,NA,24.620975744968746,14591.680434457958,NA,40.8,NA,NA,NA,NA,NA,91.3,25.230552966808318,NA,NA,9.44927931795246,10.604218321886265,26.90536166029051,2.164711942205031,NA,NA,NA,NA,NA,NA,934.7590459715575,4.089284563364345,NA,NA,NA,NA,9.39215488951595,72.2177801681537,NA,236.36106779566035,8.78215904496414,NA,5.938770093387575,NA,NA,22.444689573254436,NA
Prediction,Bolivia,BOL,Bolivia_2023,Americas,Latin America & Caribbean,2023,5.4220361413955676,5.4220361413955676,83,-0.9041133645701507,NA,-1.2589230020253126,NA,-0.7894121088556858,NA,NA,NA,NA,NA,0.613776342540433,NA,NA,3782488.6874480247,NA,NA,NA,NA,71.05754411764792,61.26716176471382,NA,89.474545644116,NA,NA,98.04975811310578,NA,NA,12.323529411718482,NA,NA,NA,51.12323491712232,8237.729027546942,NA,41.25147058829316,NA,NA,NA,NA,NA,17.44117647066014,18.701085914377472,NA,NA,25.5458436581539,18.854372864123434,-0.3081279410253046,7.440882352966582,NA,NA,NA,NA,NA,NA,725.332564635668,8.811681249562753,NA,NA,NA,NA,1.4467265077237244,35.196943143499084,NA,9.338220874560648,46.3722875350914,NA,6.202662206880177,NA,NA,26.20984096234315,NA
Prediction,Tajikistan,TJK,Tajikistan_2023,Asia,Europe & Central Asia,2023,5.327704001665112,5.327704001665112,84,-1.4103831754007956,NA,-1.2908860900824948,NA,-0.760791986689128,NA,NA,NA,NA,NA,0.09597481518790119,NA,NA,3734806.544118881,NA,NA,NA,NA,28.177170666023812,32.49431593744339,NA,86.22500000003492,NA,NA,99.73352806151479,NA,NA,9,NA,NA,NA,81.49769255694264,4267.5801894925535,NA,35.76764705883397,NA,NA,NA,NA,NA,65.81875159400806,28.416176470585924,NA,NA,48.156059447384905,35.57226189482026,6.912255080867908,0.9795588234555908,NA,NA,NA,NA,NA,NA,339.79830708983354,6.014554107510776,NA,NA,NA,NA,1.2242970668703492,35.850099492118716,NA,126.39198157656938,3.0790788683683274,NA,4.292647058820876,NA,NA,35.31728713051416,NA
Prediction,Indonesia,IDN,Indonesia_2023,Asia,East Asia & Pacific,2023,5.324721092065177,5.324721092065177,85,-0.3534277640926575,NA,-0.19804227650058692,NA,0.5928718540308182,NA,NA,NA,NA,NA,0.6673093451493628,NA,NA,69503149.18541336,NA,NA,NA,NA,58.49724999999671,54.59713235292293,NA,91.15827800144325,NA,NA,98.58702162682312,NA,NA,9,NA,NA,NA,40.20161802631628,12697.202283961698,NA,35.78823529407964,NA,NA,NA,NA,NA,56.428558508436254,11.966902772284811,NA,NA,17.853799443756543,22.035803221690003,3.1256191518477863,3.885294117673766,NA,NA,NA,NA,NA,NA,440.1107130922028,2.8660237298281572,NA,NA,NA,NA,2.14594817116199,35.5596400469658,NA,264.33428117702715,47.616846496006474,NA,2.457352941175486,NA,NA,19.439752528440295,NA
Prediction,Libya,LBY,Libya_2023,Africa,Middle East & North Africa,2023,5.259114576816556,5.259114576816556,86,-1.458138010410039,NA,-1.7162093654260389,NA,-1.7315707437119272,NA,NA,NA,NA,NA,0.07761692648637109,NA,NA,1906372.370018959,NA,NA,NA,NA,81.62229443205433,36.55284991709232,NA,74.8184955107863,NA,NA,70.61131361447042,NA,NA,9,NA,NA,NA,11.1999998092651,22679.551777482033,NA,40.3561559022055,NA,NA,NA,NA,NA,50.28420726735203,10.3,NA,NA,39.36577656515874,61.89827530272305,-6.172433977480978,25.05,NA,NA,NA,NA,NA,NA,646.723490514923,2.26416993141174,NA,NA,NA,NA,6.83838904651202,8.724519718443162,NA,20.61941611021757,0.123327687918433,NA,4.220801781775663,NA,NA,37.69347865195596,NA
Prediction,Georgia,GEO,Georgia_2023,Asia,Europe & Central Asia,2023,5.256689806461336,5.256689806461336,87,0.6415080847318677,NA,0.1455257900097422,NA,0.5846851485566731,NA,NA,NA,NA,NA,0.6062065146193163,NA,NA,830182.9264707565,NA,NA,NA,NA,60.685948541942025,59.4030882352381,NA,93.53142362911603,NA,NA,99.99119546548428,NA,NA,9,NA,NA,NA,90.02640185634664,16859.233979928307,NA,32.51029411764466,NA,NA,NA,NA,NA,54.921472917398205,6.314705882337876,NA,NA,64.7808069542225,50.50198740478663,12.990520509221824,6.210441176372115,NA,NA,NA,NA,NA,NA,1147.797195930034,4.200086197437486,NA,NA,NA,NA,2.90527766095056,34.060716997209965,NA,200.48612434929237,40.53090584341044,NA,8.174999999959255,NA,NA,16.553321925661294,NA
Prediction,Qatar,QAT,Qatar_2023,Asia,Middle East & North Africa,2023,5.255762766202291,5.255762766202291,88,2.831789631891297,NA,0.2133150037170708,NA,2.1882507724367315,NA,NA,NA,NA,NA,0,NA,NA,546196.2731561661,NA,NA,NA,NA,98.95038461537843,59.72155259017018,NA,100,NA,NA,100,NA,NA,9,NA,NA,NA,78.28247074526735,-80900.51046466827,NA,34.91957532874949,NA,NA,NA,NA,NA,103.15425431681797,11.3,NA,NA,108.41329965507612,-209.63249414414167,-38.35971252096351,-21.270502354716882,NA,NA,NA,NA,NA,NA,10212.118628442287,-0.20648246840573847,NA,NA,NA,NA,-20.274196233134717,6.744960099170271,NA,-516.4893669262528,0,NA,-0.23092621665273327,NA,NA,90.04668747184405,NA
Prediction,South Africa,ZAF,South Africa_2023,Africa,Sub-Saharan Africa,2023,5.214627755165099,5.214627755165099,89,-0.08027520397263288,NA,-0.12943973294147781,NA,-0.11292070135868926,NA,NA,NA,NA,NA,0.7040377052918529,NA,NA,17648736.558826447,NA,NA,NA,NA,68.82743211435627,55.42316176473105,NA,88.60882352935732,NA,NA,89.60627754772395,NA,NA,9,NA,NA,NA,68.96145293599693,12953.216761171818,NA,63.28823529413057,NA,NA,NA,NA,NA,64.60588235303294,4.267647058829425,NA,NA,26.92651653875737,31.921673788601765,4.720252107862734,31.961911764810793,NA,NA,NA,NA,NA,NA,1138.453958983533,6.394316589131449,NA,NA,NA,NA,6.292283219459932,79.48020076216835,NA,118.44570147409104,13.980973104900471,NA,23.485294117641843,NA,NA,27.974907076146337,NA
Prediction,Albania,ALB,Albania_2023,Europe,Europe & Central Asia,2023,5.198847597281136,5.198847597281136,90,-0.45539744246616465,NA,-0.26970227741821873,NA,-0.019779824643592292,NA,NA,NA,NA,NA,0.48129134183095346,NA,NA,451477.8888616562,NA,NA,NA,NA,64.66980428994611,63.4419158341625,NA,84.5611432082951,NA,NA,99.94552503885097,NA,NA,8.878579061574783,NA,NA,NA,45.2285447421018,15450.10358723998,NA,28.393804288272804,NA,NA,NA,NA,NA,6.040784215845633,18.71848220784159,NA,NA,44.98461604784825,33.57427165682748,4.6453140655648895,10.405232920858907,NA,NA,NA,NA,NA,NA,924.5573471612297,3.1049404443137973,NA,NA,NA,NA,1.4708737312021185,40.62935719397501,NA,98.0064682882512,28.759219031464454,NA,4.358976487310429,NA,NA,18.18332660512533,NA
Prediction,Algeria,DZA,Algeria_2023,Africa,Middle East & North Africa,2023,5.171640886465708,5.171640886465708,91,-0.6373310817164111,NA,-0.7984268861177952,NA,-0.6299671435654091,NA,NA,NA,NA,NA,0.26879739484218135,NA,NA,14198913.922597885,NA,NA,NA,NA,75.26414022645622,16.897334982204484,NA,99.6948185967176,NA,NA,99.87262571522842,NA,NA,10,NA,NA,NA,23.411519804387353,10616.399308994412,NA,29.27082815783797,NA,NA,NA,NA,NA,41.916271411813796,30.970779814026173,NA,NA,20.33269354008371,31.091045658977237,7.81437121637282,22.295315866998862,NA,NA,NA,NA,NA,NA,678.395230108872,5.333152071136283,NA,NA,NA,NA,3.5309061437656055,17.33277470074904,NA,18.07480957295047,0.8203896805082422,NA,2.5005692105569324,NA,NA,32.90654299373091,NA
Prediction,Turkey,TUR,Turkey_2023,Asia,Europe & Central Asia,2023,5.167329180081685,5.167329180081685,92,-0.6100723696417845,NA,-0.5751144749710875,NA,-0.4048058640873933,NA,NA,NA,NA,NA,0.2744111669372842,NA,NA,20130123.22737503,NA,NA,NA,NA,77.48222695479399,37.283862005780975,NA,95.39568328716996,NA,NA,99.94047304402011,NA,NA,12.141682578461769,NA,NA,NA,43.65393219884572,33566.96473193169,NA,43.01348107116792,NA,NA,NA,NA,NA,14.199653739575297,20.898176361894002,NA,NA,39.631063797933166,38.76065937527164,48.61763419472845,15.98337950140558,NA,NA,NA,NA,NA,NA,1297.1499378429726,1.9436206755053718,NA,NA,NA,NA,4.948186665417779,49.72131984276348,NA,141.42172001078598,29.304453709450627,NA,2.553116343486181,NA,NA,24.868089397030417,NA
Prediction,Azerbaijan,AZE,Azerbaijan_2023,Asia,Europe & Central Asia,2023,5.140310680707296,5.140310680707296,93,-0.8886439620534929,NA,-0.5256403095739586,NA,0.15290397765329544,NA,NA,NA,NA,NA,0.06902403439323734,NA,NA,2481817.4286415577,NA,NA,NA,NA,57.57397398006833,73.25865411796258,NA,97.56753062340431,NA,NA,99.86864679178689,NA,NA,10.177400816996851,NA,NA,NA,87.17693424416939,13680.959348261356,NA,26.6,NA,NA,NA,NA,NA,31.3,25.524969329852865,NA,NA,38.05932722543366,64.29027924180264,15.248754944419488,6.167203479102682,NA,NA,NA,NA,NA,NA,613.2494675768539,3.046711680494809,NA,NA,NA,NA,3.6711218160344288,57.870296665432136,NA,119.86898467876017,14.03610144504637,NA,4.036922956007402,NA,NA,23.401834916730877,NA
Prediction,Ukraine,UKR,Ukraine_2023,Europe,Europe & Central Asia,2023,5.107072716554005,5.107072716554005,94,-0.5160738913400564,NA,-0.746729727175989,NA,-0.3259297635609073,NA,NA,NA,NA,NA,0.6424315304820993,NA,NA,6321119.750448227,NA,NA,NA,NA,69.93919117646988,61.867117647059786,NA,95.1215377157805,NA,NA,99.92366391135874,NA,NA,11,NA,NA,NA,74.3192291259766,11841.689137175563,NA,27.38235294117476,NA,NA,NA,NA,NA,8.791176470695063,28.92205882354756,NA,NA,42.4911838544067,33.35788626805879,11.998628529192501,10.489464698530355,NA,NA,NA,NA,NA,NA,1012.8442969190655,5.245235548298297,NA,NA,NA,NA,3.2128651728482396,71.16782017596415,NA,87.13300803059246,16.768281777361835,NA,22.966176470625214,NA,NA,13.456184799928906,NA
Prediction,Laos,LAO,Laos_2023,Asia,East Asia & Pacific,2023,5.064622102657954,5.064622102657954,95,-1.0577203170651046,NA,-0.7621527402536685,NA,-0.6443971912792676,NA,NA,NA,NA,NA,0.240560150307374,NA,NA,2326610.032037258,NA,NA,NA,NA,38.26323089233301,58.27202533309355,NA,10.318615692020103,NA,NA,103.87020284681057,NA,NA,10.170282485385542,NA,NA,NA,15.819265784986783,8353.830654753372,NA,39.3472857889501,NA,NA,NA,NA,NA,67.78901321474405,7.1510847456174815,NA,NA,34.913594940444455,31.202175004582386,15.15025641885586,3.5179151336851646,NA,NA,NA,NA,NA,NA,253.6114501177799,1.8971021770994412,NA,NA,NA,NA,3.1888008890587116,8.151506111462368,NA,58.0172795129256,71.59969326945429,NA,5.398269056246136,NA,NA,20.901734185077657,NA
Prediction,Morocco,MAR,Morocco_2023,Africa,Middle East & North Africa,2023,4.971460930665334,4.971460930665334,96,-0.4319660013129578,NA,-0.175764793795679,NA,-0.16488007060047494,NA,NA,NA,NA,NA,0.4565326937320151,NA,NA,9995440.87057972,NA,NA,NA,NA,65.12683302166056,21.7831136578352,NA,98.10718670997448,NA,NA,100.5373585403122,NA,NA,9,NA,NA,NA,36.00392078771256,7941.518138431013,NA,39.764463705330854,NA,NA,NA,NA,NA,45.868607801618055,23.695503791979718,NA,NA,50.8425755238859,40.82537107417011,4.672657145172707,17.80222903768299,NA,NA,NA,NA,NA,NA,472.2457350435434,5.9883913886460505,NA,NA,NA,NA,1.8406352584777324,67.0815391906799,NA,54.1324275030056,12.938958464877942,NA,7.507933013337606,NA,NA,37.18845855441759,NA
Prediction,Ivory Coast,CIV,Ivory Coast_2023,Africa,Sub-Saharan Africa,2023,4.948342253446579,4.948342253446579,97,-0.4881811501109041,NA,-0.6432882323788363,NA,-0.3399190417275122,NA,NA,NA,NA,NA,0.3615178272639241,NA,NA,11894513.614154816,NA,NA,NA,NA,53.13617776036335,58.6877709920318,NA,34.27787671229453,NA,NA,73.42865394869295,NA,NA,10,NA,NA,NA,10.737687206288683,5681.421339945868,NA,34.81305936072022,NA,NA,NA,NA,NA,69.45324200915638,22.764109589043073,NA,NA,24.82085642052698,23.144453431581496,5.182551141595468,2.5299801694773123,NA,NA,NA,NA,NA,NA,220.97594745783135,3.40789124589719,NA,NA,NA,NA,0.3839068550432785,75.72366531690932,NA,45.53918125887867,8.087638920937934,NA,8.425448013737878,NA,NA,56.167957881853,NA
Prediction,Senegal,SEN,Senegal_2023,Africa,Sub-Saharan Africa,2023,4.911648150602974,4.911648150602974,98,0.06223471536350189,NA,-0.310493583866446,NA,0.18859144194721011,NA,NA,NA,NA,NA,0.7932513912919603,NA,NA,7343812.152664483,NA,NA,NA,NA,49.53873539501092,40.06114705883374,NA,30.24276522337459,NA,NA,69.50630464548885,NA,NA,11,NA,NA,NA,7.490528659414849,3760.764600655064,NA,37.197058823527186,NA,NA,NA,NA,NA,66.7823529408779,23.559028031265825,NA,NA,51.32842314534355,24.61999074300502,7.4724167696840595,-0.905441176466411,NA,NA,NA,NA,NA,NA,198.11291985225398,5.305124717597209,NA,NA,NA,NA,0.6739572214492,49.382678329722694,NA,11.568534164718585,41.385346721346195,NA,5.879438044748781,NA,NA,60.53318973446949,NA
Prediction,Bangladesh,BGD,Bangladesh_2023,Asia,South Asia,2023,4.908145120541255,4.908145120541255,99,-1.1836103455279954,NA,-0.5144299156318084,NA,-0.7623788867789472,NA,NA,NA,NA,NA,0.0012943738456669962,NA,NA,43373399.802719116,NA,NA,NA,NA,40.52969249846319,41.568928197382775,NA,28.766536687864573,NA,NA,109.20285706606228,NA,NA,5,NA,NA,NA,33.748334702941065,6582.744290115312,NA,32.413112830494356,NA,NA,NA,NA,NA,83.33904949882708,0.36982461014122237,NA,NA,14.481949719629483,8.263417462643702,6.048425408918774,7.209748719002164,NA,NA,NA,NA,NA,NA,146.54297742179187,1.7811488129133295,NA,NA,NA,NA,0.5556765306268971,79.31485057901591,NA,377.71308354047505,14.489934713570165,NA,3.9939369072089903,NA,NA,59.20396009637625,NA
Prediction,Nepal,NPL,Nepal_2023,Asia,South Asia,2023,4.907474599281948,4.907474599281948,100,-0.525103173689331,NA,-0.3036080094807403,NA,-0.935246188933661,NA,NA,NA,NA,NA,0.635622382119891,NA,NA,8710175.406293392,NA,NA,NA,NA,21.88978265197329,31.282985357377584,NA,36.68815031142731,NA,NA,90.31216231605504,NA,NA,9.165382497198152,NA,NA,NA,10.575186077381659,4164.521040081105,NA,35.38823529414367,NA,NA,NA,NA,NA,82.58823529421352,32.664146527211415,NA,NA,42.22982808758388,6.232485566579271,3.156386975373607,17.241764705977403,NA,NA,NA,NA,NA,NA,223.524386153862,3.9493001036134956,NA,NA,NA,NA,0.607957616491376,28.843964792060433,NA,108.58433016660274,41.469848068278225,NA,8.888235294114565,NA,NA,77.79303440044168,NA
Prediction,Cameroon,CMR,Cameroon_2023,Africa,Sub-Saharan Africa,2023,4.901950275341669,4.901950275341669,101,-1.0997627524320706,NA,-1.1738114146628504,NA,-0.9161686045563329,NA,NA,NA,NA,NA,0.09367768014112698,NA,NA,12113805.338237762,NA,NA,NA,NA,59.332075260639726,69.3404558824841,NA,22.46617647059611,NA,NA,67.27172009090827,NA,NA,6,NA,NA,NA,11.387701037863735,3808.01137796673,NA,47.36902781719982,NA,NA,NA,NA,NA,72.51548683972214,18.3,NA,NA,17.6597796639835,16.19603023606396,4.774664994649356,3.6988235294156766,NA,NA,NA,NA,NA,NA,153.97783895104658,2.925668835639499,NA,NA,NA,NA,0.3741466410051544,20.360014285586658,NA,14.392039288622982,42.76462735057612,NA,8.681583456469525,NA,NA,66.65820479208196,NA
Prediction,Sri Lanka,LKA,Sri Lanka_2023,Asia,South Asia,2023,4.874064172029495,4.874064172029495,102,-0.32615680142316705,NA,0.12336533749476075,NA,-0.27491302540738616,NA,NA,NA,NA,NA,0.8326709030543498,NA,NA,5000792.849412918,NA,NA,NA,NA,19.142872939393783,38.47162108849443,NA,34.68881878556567,NA,NA,102.58979687406827,NA,NA,11.933198205966619,NA,NA,NA,67.23202065500664,13051.924234077334,NA,38.33957909263336,NA,NA,NA,NA,NA,44.66102208038501,16.9,NA,NA,26.931979777175002,20.606763604679145,30.987464743549936,9.292582844558638,NA,NA,NA,NA,NA,NA,582.7070550047647,1.7629484645549383,NA,NA,NA,NA,1.0890048265989662,45.10254835840897,NA,187.1783506523352,34.32743417048141,NA,13.284059894755046,NA,NA,19.51602540821841,NA
Prediction,Cambodia,KHM,Cambodia_2023,Asia,East Asia & Pacific,2023,4.867424139022827,4.867424139022827,103,-1.3148640306558264,NA,-0.9305896548664805,NA,-0.3035901893299524,NA,NA,NA,NA,NA,0.08302110398835794,NA,NA,4933646.779411793,NA,NA,NA,NA,25.630720588236727,77.88741176464828,NA,51.378236840624595,NA,NA,95.0599835664616,NA,NA,9.1558823529449,NA,NA,NA,12.158007555852237,4818.348190860823,NA,41.186911764696106,NA,NA,NA,NA,NA,63.80823529409827,2.543787262704427,NA,NA,79.01837018935475,74.980702827801,5.151390507089673,1.4450000000360887,NA,NA,NA,NA,NA,NA,360.2100403563236,2.4131594195096113,NA,NA,NA,NA,1.397495479823192,35.435852702918055,NA,55.197995695110876,42.22952343557267,NA,4.881054595884507,NA,NA,21.20415459371725,NA
Prediction,Gabon,GAB,Gabon_2023,Africa,Sub-Saharan Africa,2023,4.856845711390179,4.856845711390179,104,-1.1056603938232001,NA,-0.8020803811032238,NA,-0.8297014203133131,NA,NA,NA,NA,NA,0.2340227272723041,NA,NA,883017.6468881965,NA,NA,NA,NA,91.00515909089154,38.79477272719669,NA,89.98066664290673,NA,NA,94.41102206864161,NA,NA,10,NA,NA,NA,37.03899656713838,13337.560262978077,NA,36.66463117456851,NA,NA,NA,NA,NA,23.601115493377307,25.78636363636906,NA,NA,13.403267087880522,66.41200870485045,2.807105548752588,28.52,NA,NA,NA,NA,NA,NA,547.4596907726955,2.412956918044074,NA,NA,NA,NA,2.141227982240707,8.33036389038898,NA,17.254317926010117,91.21697408533998,NA,8.111363636273381,NA,NA,35.966787282319274,NA
Prediction,Ghana,GHA,Ghana_2023,Africa,Sub-Saharan Africa,2023,4.839075402259826,4.839075402259826,105,-0.0648226868306665,NA,-0.121044442325001,NA,-0.09748332016533823,NA,NA,NA,NA,NA,0.6216738845234886,NA,NA,12578172.214548588,NA,NA,NA,NA,59.26180786792156,67.04178794713516,NA,32.66029411766067,NA,NA,90.47782927498338,NA,NA,10.647058823509724,NA,NA,NA,9.220882892492227,5590.5442874906585,NA,43.99705882353737,NA,NA,NA,NA,NA,77.93237445627165,14.611436254283035,NA,NA,18.408484002691694,24.548924152972177,18.706415979759186,2.9474999999983993,NA,NA,NA,NA,NA,NA,196.5540381418541,1.842063728487119,NA,NA,NA,NA,0.6266997764118969,55.34782408036608,NA,46.08190357143758,35.68256761181692,NA,5.952941176459717,NA,NA,54.92753570028708,NA
